DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2015-Q3,1843.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2015-Q4,1882.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2016-Q1,1886.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2016-Q2,1975.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2016-Q3,2007.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2016-Q4,2015.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2017-Q1,2028.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2017-Q2,2150.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2017-Q3,2194.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2017-Q4,2232.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2018-Q1,2241.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2018-Q2,2320.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2018-Q3,2352.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2018-Q4,2366.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2019-Q1,2372.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2019-Q2,2529.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2019-Q3,2557.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2019-Q4,2566.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2020-Q1,2483.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2020-Q2,2487.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2020-Q3,2558.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2020-Q4,2566.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2021-Q1,2587.0,b,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2021-Q2,2644.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2021-Q3,2704.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2021-Q4,2775.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2022-Q1,2848.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2022-Q2,2977.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2022-Q3,2995.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2022-Q4,3057.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2023-Q1,3084.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2023-Q2,3193.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2023-Q3,3257.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2023-Q4,3304.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2024-Q1,3331.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2024-Q2,3421.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2024-Q3,3539.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2024-Q4,3561.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2025-Q1,3526.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 69 years,Total,Euro area – 20 countries (from 2023),2025-Q2,3742.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2005-Q1,1649.2,b,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2005-Q2,1646.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2005-Q3,1638.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2005-Q4,1705.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2006-Q1,1675.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2006-Q2,1706.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2006-Q3,1752.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2006-Q4,1770.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2007-Q1,1757.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2007-Q2,1823.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2007-Q3,1892.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2007-Q4,1866.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2008-Q1,1879.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2008-Q2,1909.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2008-Q3,1944.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2008-Q4,1919.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2009-Q1,1912.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2009-Q2,1894.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2009-Q3,1904.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2009-Q4,1973.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2010-Q1,1906.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2010-Q2,1906.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2010-Q3,1869.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2010-Q4,1886.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2011-Q1,1901.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2011-Q2,1960.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2011-Q3,1993.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2011-Q4,2101.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2012-Q1,2096.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2012-Q2,2125.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2012-Q3,2201.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2012-Q4,2196.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2013-Q1,2129.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2013-Q2,2199.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2013-Q3,2305.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2013-Q4,2271.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2014-Q1,2201.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2014-Q2,2321.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2014-Q3,2436.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2014-Q4,2462.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2015-Q1,2422.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2015-Q2,2487.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2015-Q3,2553.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2015-Q4,2565.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2016-Q1,2531.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2016-Q2,2617.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2016-Q3,2685.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2016-Q4,2726.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2017-Q1,2722.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2017-Q2,2860.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2017-Q3,2953.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2017-Q4,2987.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2018-Q1,3004.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2018-Q2,3111.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2018-Q3,3164.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2018-Q4,3165.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2019-Q1,3173.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2019-Q2,3391.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2019-Q3,3398.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2019-Q4,3416.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2020-Q1,3396.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2020-Q2,3365.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2020-Q3,3442.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2020-Q4,3438.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2021-Q1,3428.6,b,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2021-Q2,3524.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2021-Q3,3539.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2021-Q4,3692.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2022-Q1,3771.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2022-Q2,3913.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2022-Q3,3950.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2022-Q4,3990.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2023-Q1,4076.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2023-Q2,4199.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2023-Q3,4277.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2023-Q4,4357.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2024-Q1,4347.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2024-Q2,4465.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2024-Q3,4615.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2024-Q4,4613.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2025-Q1,4557.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 65 to 74 years,Total,Euro area – 20 countries (from 2023),2025-Q2,4779.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2005-Q1,484.0,b,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2005-Q2,462.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2005-Q3,469.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2005-Q4,465.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2006-Q1,492.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2006-Q2,477.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2006-Q3,494.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2006-Q4,490.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2007-Q1,512.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2007-Q2,544.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2007-Q3,555.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2007-Q4,553.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2008-Q1,532.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2008-Q2,558.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2008-Q3,571.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2008-Q4,553.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2009-Q1,557.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2009-Q2,538.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 70 to 74 years,Total,Euro area – 20 countries (from 2023),2009-Q3,570.4,,
